index,Date,Time,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
10723,8-Aug-23,12:17PM,http://twitter.com/gatewaypundit/statuses/1688947470032568320,"On Sunday, Malik takes another cheeky shot at his brother, Barack Obama, with a new tweet suggesting that “This guy [Barack] must be gay” in reference to Barack Obama’s statement on banning pornographic LGBT books. Read more, link in bio.   /hiBfwvWaL3",@gatewaypundit,United States,English,591215,226,5468.74,Negative,"brother,cheeky shot,new tweet,pornographic LGBT books,statement",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10,"""1688947470032568320""","""19211550""",IFTTT,The Gateway Pundit,http://www.twitter.com/gatewaypundit,Official Twitter account of The Gateway Pundit | Send tips to tips@thegatewaypundit.com,591215,1854,8-Aug-23,12:17 PM,Missouri,St. Louis,8696,143,11,72,72,143,11,TRUE,
10827,5-Feb-23,05:10PM,http://twitter.com/charlesjaco1/statuses/1622356898249834496,"I see a lot of the neo-Nazi book-banning teacher-threatening student-harassing white nationalist shitgibbons are clutching their pearls over hyperbole. Good. Like FDR said about American fascists, *They are unanimous in their hate for me—and I welcome their hatred.""",@charlesjaco1,United States,English,8653,218,80.04,Negative,"American fascists,Nazi book,hyperbole,pearls,student,teacher,white nationalist shitgibbons",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",8,"""1622356898249834496""","""11740172""",Twitter for Android,Charles Jaco,http://www.twitter.com/charlesjaco1,"Journalist. Author. Mastodon: @charlesjaco@c.im Post: http://post.news/charlesjaco 3 Peabodys, 10 Murrows, 2 Musial autographs. Esta maquina mata fascistas.",8653,2233,5-Feb-23,5:10 PM,Missouri,St. Louis,,78,134,,6,78,134,FALSE,
10862,6-Mar-23,11:49AM,http://twitter.com/RedPillReporter/statuses/1632785593351434242,"Removing school children's access to pornography is a good thing. Adult leftists can still read all the pornographic novels they desire. No books are being banned, no books are being burned.",@RedPillReporter,United States,English,12579,182,116.36,Negative,"Adult leftists,books,desire,pornographic novels,school children's access",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",8,"""1632785593351434242""","""840023922355625985""",Twitter Web App,Red Pill News,http://www.twitter.com/RedPillReporter,"Digital marketer, worked for #Trump. The antidote to Marxism is #MAGA. Unite MAGA and classic liberals 🇺🇸 Follow me for news, memes, and liberty quotes 🗽",12579,239,6-Mar-23,11:49 AM,Missouri,Liberty,1378,139,2,41,41,139,2,FALSE,
10930,26-Jul-23,08:18PM, //twitter.com/RandiMcCallian/statuses/1684357554707505154,"When the @MissouriGOP is all ""protect the children from sexual language 😱, ban the books! The costumes! Close the libraries!"" ... but no one says a word about the ""TESTICLE FESTIVAL"" banners up for months on I-44 🙄😑 #YourBullshitIsShowing   /67WaoezRdE",@randimccallian,United States,English,11324,221,104.75,Negative,"TESTICLE FESTIVAL,banners,books,children,costumes,libraries,sexual language,word",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",8,"""1684357554707505154""","""1099135037595766784""",,"Randi McCallian, MPH, IBCLC", //twitter.com/RandiMcCallian,Public Health Educator. Political Organizer. Mama & Auntie. Dem 🏃‍♀️4 MO-CD8 💙 #WeDeserveBetter Donate 🙏   /ca5RohbTHo,11324,8165,26-Jul-23,8:18 PM,Missouri,Eldon,4987,160,9,52,52,160,9,FALSE,
10944,15-Apr-23,01:33AM,http://twitter.com/ScottyBonner/statuses/1647110781480189953,"@BenBakerMO @levarburton No one, anywhere, defends porn for kids & you damn well know it. What we do defend is core American principles of intellectual freedom & the 1st Amendment. You're playing semantic games, using chilling effect to mass-ban normal books by threatening to put GOOD TEACHERS IN JAIL!",@ScottyBonner,United States,English,2822,212,26.1,Negative,"American principles,GOOD TEACHERS,JAIL,core,effect to mass,intellectual freedom,normal books,porn for kids,semantic games",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",7,"""1647110781480189953""","""14280826""",Twitter Web App,Scott Bonner,http://www.twitter.com/ScottyBonner,"Personal acct. Views are my own, NOT my employer - obviously. Libraries don't opine on govt corruption, share geekery, or babble about a director's day.",2822,656,15-Apr-23,1:33 AM,Missouri,St. Louis,2130,200,3,9,9,200,3,FALSE,http://twitter.com/BenBakerMO/statuses/1647005713468727297
10955,17-Mar-23,02:46PM,http://twitter.com/charlesjaco1/statuses/1636801108516405279,"Ryan Kerr is running for the School Board in the Parkway School District in suburban StL County. The elections are in April. The book-banning MAGA school board candidates hereabouts specialize in, um, interesting videos.   /isYZaBk5pZ",@charlesjaco1,United States,English,8662,158,80.12,Neutral,"MAGA school board candidates,book,elections,interesting videos,suburban StL County",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",8,"""1636801108516405279""","""11740172""",Twitter for Android,Charles Jaco,http://www.twitter.com/charlesjaco1,"Journalist. Author. Mastodon: @charlesjaco@c.im Post: http://post.news/charlesjaco 3 Peabodys, 10 Murrows, 2 Musial autographs. Esta maquina mata fascistas.",8662,2243,17-Mar-23,2:46 PM,Missouri,St. Louis,16148,77,28,53,53,77,28,FALSE,
11677,22-May-23,07:04AM,http://twitter.com/moalusi_victor/statuses/1660602618136100864," @notcapnamerica: I don't know about anyone else but it's becoming alarmingly clear that a vast majority of anti LGBTQ people are actual sexual predators ; Kansas City, MO man Ryan Utterback sought to ban several LGBT books from schools for allegedly depicting sexual content and ""grooming"" children. He's now facing a felony charge of second-degree child molestation.   /7oWx9kk85r",@moalusi_victor,United States,English,2269,159,20.99,Negative,"actual sexual predators,children,felony charge,schools,second-degree child molestation,several LGBT books,sexual content,vast majority",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",6,"""1660602618136100864""","""1516703689100210185""",Twitter for Android,I...AM... ATOMIC 🇿🇲🇮🇱,http://www.twitter.com/moalusi_victor,(((((((( ○ ))))))))...🇮🇱🇿🇲🇺🇦 Exploding Stars & Black Holes,2269,2261,22-May-23,7:04 AM,Missouri,,8108,111,3,45,45,111,3,TRUE, //twitter.com/notcapnamerica/statuses/1660524580325212160
11742,19-Feb-23,11:46AM,http://twitter.com/Eric_Biggz/statuses/1627348930882072581,Good thing we banned all those books 🙄   /8WZskGkeSn,@Eric_Biggz,United States,English,2905,158,26.87,Positive,books,(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",6,"""1627348930882072581""","""862813983799160834""",Twitter for Android,Alien Boy 🛸 👽 👾,http://www.twitter.com/Eric_Biggz,🇺🇸🌹The Price of Freedom is Death! - Malcolm X✌️❤ He/him 🏳️‍🌈🏳️‍⚧️ Ally,2905,3421,19-Feb-23,11:46 AM,Missouri,St. Louis,2215,108,5,44,45,108,5,FALSE,
12012,26-Jan-23,02:36PM, //twitter.com/ScottyBonner/statuses/1618694389731303425,Every book ban is intended as a rejection of the patrons that might need that book.,@scottybonner,United States,English,2799,164,25.89,Negative,"book ban,patrons,rejection",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",7,"""1618694389731303425""","""14280826""",Twitter Web App,Scott Bonner, //twitter.com/ScottyBonner,"Personal acct. Views are my own, NOT my employer - obviously. Libraries don't opine on govt corruption, share geekery, or babble about a director's day.",2799,645,26-Jan-23,2:36 PM,Missouri,St. Louis,,130,1,,33,130,1,FALSE,
12560,30-Nov-22,10:06AM,http://twitter.com/JonTurnerEdD/statuses/1597970343867842560,Roughly 300 books banned in 11 Missouri school districts @MoEducation since August. Removed books include art books about the Italian Renaissance and Michaelangelo and classic titles by Edgar Allan Poe and Bram Stoker. @MASALeaders @MOASSP @MOlibraries   /aDWfSn6ktU,@JonTurnerEdD,United States,English,2388,124,22.09,Negative,"Roughly 300 books,art books,classic titles",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",6,"""1597970343867842560""","""2387164387""",Twitter Web App,Jon Turner,http://www.twitter.com/JonTurnerEdD,University teacher-retired K-12 school teacher & admin. Rural schools advocate. 4-day school week researcher. Optimist. Bipartisan home. Galatians 6:9 #OldDad,2388,3169,30-Nov-22,10:06 AM,Missouri,Springfield,,51,11,,62,51,11,FALSE,
12599,7-May-23,12:28PM,http://twitter.com/piper4missouri/statuses/1655248163605807104,"Are you in the Northland? Sick of being on the sidelines? Let’s organize against gun violence, books bans, abortion bans, and the attack on the trans community. Come join us.   /JicIdO31lH",@piper4missouri,United States,English,101202,151,936.12,Negative,"abortion,attack,books,gun violence,sidelines,trans community",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,bans",10,"""1655248163605807104""","""1332809596885405702""",Twitter for iPhone,Jess Piper,http://www.twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Podcaster. #DirtRoadDemocrat",101202,2435,7-May-23,12:28 PM,Missouri,,5250,111,6,34,34,111,6,FALSE,
12600,25-Apr-23,11:37PM,http://twitter.com/iquitsmokingcig/statuses/1651067827627892743,A Book that got Ban then became famous & ended up on Best Seler lists A case where it helps to be ban...   /fkolhUILcS,@iquitsmokingcig,United States,English,151707,139,1403.29,Positive,Best Seler lists,(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,Ban",10,"""1651067827627892743""","""571224644""",Twitter Web App,Let's End Smoking 🫁 📚,http://www.twitter.com/iquitsmokingcig,Saving LUNGS 🫁 Book Coming 📘 Promote Authors/Books @STLBook_Club @We_Love_Books @IQuitSmoking02 @IQuit_Cigs ❤ DMs FB,151707,166883,25-Apr-23,11:37 PM,Missouri,St. Louis,4162,84,9,46,46,84,9,FALSE,
12679,3-Sep-23,04:28PM,http://twitter.com/TaneyCoMoDems/statuses/1698432861919994070," @lesliejones4mo: Ladies & Gentlemen. This is Leslie Jones who is running for HD 130, just west of Springfield. In 2022 her district ran unopposed. She only has 27 followers. Can we help her out? ; 40% of MO state races went uncontested last year. We gave these seats away to republicans who are stripping people of their healthcare rights, banning books, voting to defund our libraries and making our state less safe with the erosion of common sense gun safety laws   /xcE0oxY5KI",@TaneyCoMoDems,United States,English,862,183,7.97,Negative,"books,common sense gun safety laws,district,followers,healthcare rights,libraries,seats,unopposed",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",5,"""1698432861919994070""","""1617954147852029978""",Twitter for iPhone,Taney County Democrats Club,http://www.twitter.com/TaneyCoMoDems,Democrats from Taney County Missouri taneycountydemocrats@gmail.com,862,1580,3-Sep-23,4:28 PM,Missouri,,3916,118,4,59,61,118,4,FALSE, //twitter.com/lesliejones4mo/statuses/1692975154945528295
12743,1-Sep-23,10:43AM,http://twitter.com/ScottLinnen/statuses/1697621145221009759,Books are being banned. This one helps explain why. It is a warning and a salve. By ⁦@sarahkendzior⁩   /AHtrY0glmY,@ScottLinnen,United States,English,17067,182,157.87,Negative,"salve,warning",(book OR books) NEAR (ban OR banned OR banning OR ban,"Books,banned",8,"""1697621145221009759""","""21802508""",Twitter for iPhone,scott linnen,http://www.twitter.com/ScottLinnen,Hamburger Helper. Because a severed hand told me to.,17067,2132,1-Sep-23,10:43 AM,Missouri,Herculaneum,12289,142,1,39,39,142,1,FALSE,
12792,18-Sep-23,09:13AM,http://twitter.com/Tara4Missouri/statuses/1703759255868764275," @piper4missouri: So ..... when are these Republican pumped-up patriots going to prevent lead and forever chemicals from getting in our water, fix our bridges, create jobs, offer rental price protection, and re-open rural hospitals? They aren't. ; The MO GOP has held a supermajority for 20 years. What’s their legacy? Struggling towns, crumbling roads, 4-day school weeks, hospital closures, abortion bans, trans healthcare bans, and book bans. What are they doing instead of governing? Burning the “woke agenda” in effigy…   /coBpOwjNt6",@Tara4Missouri,United States,English,1649,181,15.25,Negative,"abortion,agenda,book bans,chemicals,hospital closures,jobs,lead,legacy,offer rental price protection,open rural hospitals,roads,trans healthcare,up patriots",(book OR books) NEAR (ban OR banned OR banning OR ban,"bans,book",6,"""1703759255868764275""","""1507930280216178696""",Twitter Web App,TaraAnura4Missouri,http://www.twitter.com/Tara4Missouri,"Library clerk, civil servant, Priestess, author. Lifelong rural Missourian from a family of service members, farmers, educators, and small business owners. 🌈",1649,1523,18-Sep-23,9:13 AM,Missouri,Rolla,4229,131,8,42,42,131,8,FALSE, //twitter.com/piper4missouri/statuses/1703743352137556395
12814,7-Apr-23,08:41AM,http://twitter.com/AishaS/statuses/1644319414244761606,"Ban books, rewrite history, censor critics, shutdown opposition, restrict voting, gerrymander districts, hide political donations, overturn the will of voters. What THIRD WORLD COUNTRY AM I DESCRIBING OH LOOK IT'S US",@AishaS,United States,English,26487,145,245,Negative,"Ban books,critics,gerrymander districts,history,political donations,shutdown opposition,voters",(book OR books) NEAR (ban OR banned OR banning OR ban,"Ban,books",9,"""1644319414244761606""","""15467229""",Twitter Web App,Aisha Sultan,http://www.twitter.com/AishaS,"writing columns & features @stltoday, making films, teaching, speaking. lover of good stories, food, and adventure. working toward making things better.",26487,1089,7-Apr-23,8:41 AM,Missouri,St. Louis,3348,101,8,34,36,101,8,TRUE,
13068,3-Sep-23,08:17PM,http://twitter.com/gavinbena/statuses/1698490437965627425," @lesliejones4mo: District 130 is a Trump +37.2 district on the outskirts of Springfield, Missouri. That's roughly between the partisan leans of North Dakota and West Virginia, but I'm certainly happy Leslie Jones is willing to put up a fight for the seat. Missourians deserve a choice for change.   /Q8OmC4ReSF ; 40% of MO state races went uncontested last year. We gave these seats away to republicans who are stripping people of their healthcare rights, banning books, voting to defund our libraries and making our state less safe with the erosion of common sense gun safety laws   /xcE0oxY5KI",@gavinbena,United States,English,4359,176,40.32,Negative,"books,choice for change,common sense gun safety laws,district,healthcare rights,libraries,partisan,seats,up a fight",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",7,"""1698490437965627425""","""4913658792""",Twitter Web App,Gavin Bena 🗳,http://www.twitter.com/gavinbena,"democracy nerd, content creator and student activist running for Glendale, Missouri’s Ward 1 in April 2024",4359,822,3-Sep-23,8:17 PM,Missouri,St. Louis,7150,152,6,18,18,152,6,FALSE, //twitter.com/lesliejones4mo/statuses/1692975154945528295
13253,20-May-23,12:30PM,http://twitter.com/JusticeHorn_/statuses/1659959766167306240,"From a human rights perspective, the Royals moving to North Kansas City is not a move we should favor. 1. In June 2021, a sitting NKC Councilman made comments equated pedophilia to LGBTQ+ people. 2. The North Kansas City School Board moved to ban LGBTQ+ books in November of…",@JusticeHorn_,United States,English,13860,152,128.21,Neutral,"favor,human rights perspective,move",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",8,"""1659959766167306240""","""1029022256872214531""",Twitter for iPhone,Justice Horn,http://www.twitter.com/JusticeHorn_,Leader. Activist. Trailblazer. | Chair of the Kansas City @LGBTQCommission | UMKC Comptroller | Former County Board Director | Gen Z | KCMO | (he/him) 🏳️‍🌈,13860,6420,20-May-23,12:30 PM,Missouri,Kansas City,7086,126,5,20,21,126,5,TRUE,
13311,24-Apr-23,01:09PM,http://twitter.com/Jamie4Mo/statuses/1650547532664037376," @piper4missouri: This👇🏻. People who aren’t from states like #Missouri are shocked when I tell them that the DNC for all intents and purposes doesn’t exist here. There isn’t giant national donors funding 90% of our races (not that I’m funded at all right now). It’s all on us. ; I don’t talk much at all about DC politics for a reason…nothing much matters in a red state with our gerrymandered, GOP laden statehouses. They are drunk on power and defunding our schools, roads, and healthcare. They have taken away our bodily autonomy and banned our books.",@Jamie4Mo,United States,English,431,149,3.99,Neutral,"DC politics,GOP laden statehouses,bodily autonomy,books,giant national donors funding,healthcare,intents and purposes,power,races,reason,roads,schools",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",5,"""1650547532664037376""","""1594788072708775958""",Twitter for iPhone,Jamie Howard for Missouri,http://www.twitter.com/Jamie4Mo,Democratic Candidate for Mo HD 60 | @Missouri_NG Veteran | Former Law Enforcement | @UofCincy & @theNSLS alumni | 6th Generation Missourian | 3rd Ward CCDCC,431,387,24-Apr-23,1:09 PM,Missouri,Jefferson City,2775,120,6,23,23,120,6,FALSE, //twitter.com/piper4missouri/statuses/1650525395215581184
13421,23-May-23,10:03PM,http://twitter.com/RobProvince/statuses/1661191095076700160, @stuartpstevens: If you want gay porn in elementary schools you may be a sick freak and on a watchlist. ; Are you saying that under DeSantis no books have been banned in Florida public schools?,@RobProvince,United States,English,42604,157,394.09,Neutral,"books,elementary schools,gay porn,sick freak,watchlist",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",9,"""1661191095076700160""","""1575138829""",Twitter for iPhone,EducatëdHillbilly™,http://www.twitter.com/RobProvince,Meh...,42604,522,23-May-23,10:03 PM,Missouri,,12570,139,5,13,13,139,5,TRUE, //twitter.com/stuartpstevens/statuses/1661186296960696320
13530,26-Mar-23,05:21PM,http://twitter.com/guardianogeloso/statuses/1640101680418004993, @MO_HouseDems: #moleg   /Uul1pVEdfm ; #MoLeg Republicans stripped funding to public libraries from the budget out of retaliation for libraries standing up against book bans. Call these legislators and tell them to follow our constitution and fund our public libraries:   /i1b9G9inez   /IV8LwXj2SP,@guardianogeloso,United States,English,2870,135,26.55,Negative,"book bans,budget,constitution,retaliation for libraries,stripped funding to public libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",6,"""1640101680418004993""","""76449496""",Twitter for iPhone,T in KC,http://www.twitter.com/guardianogeloso,"mom, wife, sister, daughter, boss. a leader not a follower. I say what I say. opinions are my own.",2870,4675,26-Mar-23,5:21 PM,Missouri,Kansas City,2375,98,4,32,33,98,4,FALSE, //twitter.com/MO_HouseDems/statuses/1640043703770263555
13947,13-Apr-23,08:07PM,http://twitter.com/DrAPearson/statuses/1646666440919883779, @brooklynmarie: EVERYTHING 👏🏿 COMES 👏🏿DOWN👏🏿 TO 👏🏿 RACISM👏🏿 Cutting abortion access. Defunding schools. Food inequity. Disparities in home loans. Banning books about Black struggle. Dismantling voting infrastructure. ;   /LmjgPgd6vz,@DrAPearson,United States,English,3343,131,30.92,Negative,"Defunding schools,Disparities in home,EVERYTHING,Food inequity,abortion access,infrastructure,loans,struggle",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banning,books",7,"""1646666440919883779""","""25445046""",Twitter for Android,"Adam Cisroe Pearson🇺🇸 OTD, OTR/L",http://www.twitter.com/DrAPearson,"Homeless services leader; housing provider; 🏳️‍🌈♿ ally; Faculty, @WUSTLOT; Occ therapy; husband, father, man of faith; StL PROUD; He/his.",3343,2951,13-Apr-23,8:07 PM,Missouri,St. Louis,5385,100,1,27,30,100,1,FALSE, //twitter.com/brooklynmarie/statuses/1646664569895682048
14095,25-Mar-23,11:00AM,http://twitter.com/ScottLinnen/statuses/1639643511552364544,Nobody in history has ever banned books and turned out to be the good guys.,@ScottLinnen,United States,English,17390,129,160.86,Negative,Nobody in history,(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",8,"""1639643511552364544""","""21802508""",Twitter for iPhone,scott linnen,http://www.twitter.com/ScottLinnen,Hamburger Helper. Because a severed hand told me to.,17390,2131,25-Mar-23,11:00 AM,Missouri,Herculaneum,1963,98,1,30,30,98,1,FALSE,
14146,7-Apr-23,09:32AM,http://twitter.com/LabyrinthCat/statuses/1644332398283292673," @courtneynallen: Absolutely haunting. ; ""You banned books. You banned drag. Kids are still in body bags."" @WSMV   /OosPG61RuD",@LabyrinthCat,United States,English,814,121,7.53,Negative,"body bags,books",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",5,"""1644332398283292673""","""803322158""",Twitter for Android,✨ Cat ♠️🤍💜✨,http://www.twitter.com/LabyrinthCat,"Convention Staffer, D&Der, Ace+Aro, She/Her, Black Lives Matter, Trans Rights are Human Rights. All of my opinions are my own.",814,1127,7-Apr-23,9:32 AM,Missouri,St. Louis,2482,84,0,37,37,84,0,FALSE, //twitter.com/courtneynallen/statuses/1644004450850177025
14382,28-Mar-23,10:49PM, //twitter.com/charlesjaco1/statuses/1640908981253070849,"David Lewis, endorsed by the book-banning Moms for Liberty, is running for the Wentzville MO school bd April 4. At a town hall meet tonight, he admits to carrying a weapon while he was a sub teacher (39:00 on video). Not allowed on school grounds. WTF?   /dUARDDBxSe",@charlesjaco1,United States,English,8702,110,80.49,Negative,"book,school grounds,tonight,town hall,video,weapon",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",8,"""1640908981253070849""","""11740172""",Twitter for Android,Charles Jaco, //twitter.com/charlesjaco1,"Journalist. Author. Mastodon: @charlesjaco@c.im Post: http://post.news/charlesjaco 3 Peabodys, 10 Murrows, 2 Musial autographs. Esta maquina mata fascistas.",8702,2242,28-Mar-23,10:49 PM,Missouri,St. Louis,1741,63,2,45,45,63,2,FALSE,
14464,22-Sep-23,06:34PM, //twitter.com/BobOnderMO/statuses/1705349981626826883,Parents and taxpayers saying they don’t want government putting pornography in front of kids is not “book-banning.”   /X5Vs9jNALp,@bobondermo,United States,English,8912,153,82.44,Neutral,"book,government,parents and taxpayers,pornography in front of kids",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",8,"""1705349981626826883""","""1604949372""",,Dr. Bob Onder, //twitter.com/BobOnderMO,"Former Missouri Republican State Senator, St. Charles County. Physician. Attorney. Husband & Father of 6. RNC Trump Delegate 2016, 2020 Alternate 🇺🇸",8912,2232,22-Sep-23,6:34 PM,Missouri,St. Louis,4966,80,55,18,18,80,55,FALSE,
14618,8-Jul-23,10:03AM,http://twitter.com/FPWellman/statuses/1677679765698822144,"@Roark__H None of those have been forced on your kids. Not one. But having books banned, getting teachers fired for being gay, forcing schools to not teach actual history IS being pushed to our kids. Nice try though. Where are you taking your kids that they see that stuff?",@FPWellman,United States,English,310997,151,2876.72,Negative,"Nice try,actual history,books,kids,schools,teachers",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",10,"""1677679765698822144""","""42518865""",Twitter for iPhone,Fred Wellman,http://www.twitter.com/FPWellman,Democracy advocate. Army combat veteran. Host of @OnDemocracyPod on @MeidasTouch and Substack. National Chairman Forgotten Democrats. Old @odesza fan,310997,5358,8-Jul-23,10:03 AM,Missouri,St. Louis,1713,135,14,1,2,135,14,FALSE,http://twitter.com/Roark__H/statuses/1677677325159215104
14637,11-Apr-23,07:17PM,http://twitter.com/LiftForever67/statuses/1645929022873034752," @NathanMackBrown: Pretty sure Republican led states are the least educated in the nation. Not a good look. ; BREAKING: Republicans in my state of Missouri voted to strip ALL public libraries of their funding. First they ban books, now they go after libraries. What will be next? Here are the gory details from Alternet: ""Republicans in the Missouri State House of Representatives on…   /V2dmKMTcME",@LiftForever67,United States,English,32078,114,296.72,Negative,"Pretty sure Republican,ban books,funding,good look,gory details,nation,public libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",8,"""1645929022873034752""","""933784102834020352""",Twitter Web App,Jeffrey Ⓥ,http://www.twitter.com/LiftForever67,"🌊🌈💞🌎🐾🌲🌱🏋️‍♂️🚴‍♂️ Always left coast. Critter loving, tree growing vegan. #Resistance #Equality #Climate #AnimalRights #Vegan #Workout",32078,32210,11-Apr-23,7:17 PM,Missouri,Pacific,1770,61,16,35,37,61,16,FALSE, //twitter.com/NathanMackBrown/statuses/1645922087280824320
14723,22-May-23,07:38PM,http://twitter.com/EricWoods/statuses/1660792312291635201," @JayAshcroftMO: We’re really about to have a Governor’s race where the GOP front runner spends most of his time banning books and talking about how scary drag queens are. It’s going to be a very long 18 months. #mogov ; While Florida & Tennessee acted, the #MoLeg failed to regulate public drag shows. In three weeks, the city of Springfield will host & sponsor a drag show on the city square headlined by drag queen Crystal Methyd! It’s time for a new direction!   /2OVQnbCXZO",@EricWoods,United States,English,2735,127,25.3,Negative,"GOP front runner,books,city square,new direction,public drag shows,race,scary drag queens",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",7,"""1660792312291635201""","""42697755""",Twitter for iPhone,Eric Woods,http://www.twitter.com/EricWoods,"State Representative, MO-18. Northlander, Notary Public, and @Mizzou Alum. I like plants, video games, and democracy. Probably tweeting about #moleg",2735,1838,22-May-23,7:38 PM,Missouri,,7463,100,4,23,23,100,4,TRUE, //twitter.com/JayAshcroftMO/statuses/1660622614581182465
14868,14-Apr-23,09:50PM,http://twitter.com/h4x354x0r/statuses/1647054824062738433," @ThePlumLineGS: YES! So happy to see this! In my wildest dreams, seeing the book burning reactionaries getting smacked down would convince #MoLeg to fully restore Missouri library funding in their budget, as @GovParsonMO requested, and as required by Missouri's constitution. @calebrowden 👀 ; This is a big deal: After threatening to close its libraries entirely, Llano County in Texas has backed down. Shining a national spotlight on these local reactionaries makes it harder for them to get away with book bans and other vile censorship schemes:   /8BQdkKJS0k",@h4x354x0r,United States,English,5952,121,55.06,Positive,"big deal,book,budget,libraries,local reactionaries,national spotlight,wildest dreams",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",7,"""1647054824062738433""","""16365009""",Twitter Web App,The Hacky Sack Man,http://www.twitter.com/h4x354x0r,"Old School Computing Hacker, Hackysacker, Guinness World Record Holder, Footbag Hall of Famer, Mizzou Local Legend, PSN Fan, Liberal, Jackass here on Twitter.",5952,6326,14-Apr-23,9:50 PM,Missouri,Columbia,23176,93,0,28,28,93,0,FALSE, //twitter.com/ThePlumLineGS/statuses/1646938541539094528
15093,15-May-23,11:31AM,http://twitter.com/ScottLinnen/statuses/1658133012813340674,Nobody in history has ever banned books and turned out to be the good guys.,@ScottLinnen,United States,English,17276,112,159.8,Negative,Nobody in history,(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",8,"""1658133012813340674""","""21802508""",Twitter for iPhone,scott linnen,http://www.twitter.com/ScottLinnen,Hamburger Helper. Because a severed hand told me to.,17276,2150,15-May-23,11:31 AM,Missouri,Herculaneum,1957,80,1,31,31,80,1,FALSE,
15323,22-Jun-23,10:21AM,http://twitter.com/piper4missouri/statuses/1671886020093280259," @TheHeartlandPOD: If you have any doubt about what’s going on in red states with education, you have to this to this. Two veteran teachers talking about the BS coming out of Jeff City 👇🏻 ; #DirtRoadDemocrat🎙 Vouchers “School Choice” Anti-DEI Legislation Attacks on Teachers Book Banning @piper4missouri is joined by @HeatherFSpeaks on how the GOP in Red States put a bullseye on education, equity, and access to information. #podcast   /QGWlb24rY5",@piper4missouri,United States,English,109250,114,1010.56,Negative,"access to information,bullseye on education,doubt,education,equity,veteran teachers",(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,Banning",10,"""1671886020093280259""","""1332809596885405702""",Twitter for iPhone,Jess Piper,http://www.twitter.com/piper4missouri,"Executive Director for Blue Missouri. Nominee for State Rep, ‘22. Rural mom fighting for public schools. Host of “Dirt Road Democrat”",109250,2563,22-Jun-23,10:21 AM,Missouri,,6122,85,1,28,28,85,1,FALSE, //twitter.com/TheHeartlandPOD/statuses/1671839467554975747
15330,28-May-23,07:55AM,http://twitter.com/Devilstower/statuses/1662789704150818816,"The same thoughts and lies are what drive “The Hate U Give” by Angie Thomas, “Brave New World” by Aldous Huxley, “The Color Purple” by Alice Walker, and 200 other books to be banned from Florida schools under new laws passed by Gov. Ron DeSantis. …",@Devilstower,United States,English,13705,128,126.77,Negative,"lies,new laws,same thoughts",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",8,"""1662789704150818816""","""24703133""",Twitter for iPad,Mark Sumner,http://www.twitter.com/Devilstower,"Moderation defines community. Moderate like 4Chan, and you will have 4Chan’s audience. @Devilstower@mstdn.socially",13705,1315,28-May-23,7:55 AM,Missouri,St. Louis,1451,113,1,14,14,113,1,TRUE,http://twitter.com/Devilstower/statuses/1662789329318559744
